K,H,W,C,R,T_p,T_k,T_c,W_p,W_k,W_c,B_p,B_k,B_c,TILE_C,Time
128,68,68,256,1,2,4,1,4,8,1,2,1,1,64,0.10952
128,68,68,256,1,4,2,1,2,16,1,1,1,1,1,0.19259500000000002
128,68,68,256,1,2,2,1,2,16,1,1,1,1,128,1.1983199999999998
128,68,68,256,1,2,2,1,8,4,1,1,8,1,128,0.152015
128,68,68,256,1,34,2,1,1,32,1,4,2,1,1,0.19528
128,68,68,256,1,34,2,1,1,32,1,8,2,1,1,0.29744000000000004
128,68,68,256,1,4,4,1,4,8,1,1,2,1,8,0.07832
128,68,68,256,1,2,2,1,4,8,1,1,1,1,64,0.18064
128,68,68,256,1,2,2,1,2,16,1,1,1,1,4,0.20934
128,68,68,256,1,2,32,1,8,4,1,1,1,1,2,0.1112
128,68,68,256,1,34,4,1,4,8,1,1,2,1,2,0.13338
128,68,68,256,1,2,2,1,1,32,1,4,2,1,64,0.18221
128,68,68,256,1,34,2,1,8,4,1,1,1,1,8,0.368225
128,68,68,256,1,2,2,1,2,16,1,1,1,1,256,1.2488299999999999
128,68,68,256,1,4,4,1,4,8,1,1,1,1,4,0.108175
128,68,68,256,1,2,4,1,2,16,1,2,2,1,64,0.21787499999999999
128,68,68,256,1,2,2,1,2,16,1,4,2,1,1,0.23557
128,68,68,256,1,2,2,1,4,8,1,2,4,1,64,0.117105
128,68,68,256,1,4,4,1,2,16,1,1,2,1,32,0.18182
128,68,68,256,1,4,2,1,1,32,1,1,2,1,4,0.16782
128,68,68,256,1,2,8,1,4,8,1,2,2,1,8,0.07771
128,68,68,256,1,4,2,1,2,16,1,1,1,1,16,0.108175
128,68,68,256,1,2,2,1,4,8,1,17,1,1,16,0.13923
128,68,68,256,1,8,2,1,2,16,1,1,1,1,4,0.105875
128,68,68,256,1,2,4,1,8,4,1,1,4,1,128,0.219725
128,68,68,256,1,4,4,1,4,8,1,1,2,1,2,0.09242
128,68,68,256,1,34,2,1,1,32,1,4,2,1,16,0.09573000000000001
128,68,68,256,1,2,2,1,1,32,1,4,1,1,128,0.317585
128,68,68,256,1,8,4,1,1,32,1,17,1,1,4,0.12456
128,68,68,256,1,34,2,1,1,32,1,8,2,1,8,0.173665
128,68,68,256,1,2,8,1,4,8,1,2,1,1,64,0.141965
128,68,68,256,1,8,2,1,2,16,1,1,2,1,4,0.08205
128,68,68,256,1,2,2,1,1,32,1,2,2,1,2,0.21668500000000002
128,68,68,256,1,4,16,1,4,8,1,1,1,1,16,0.15037
128,68,68,256,1,68,2,1,2,16,1,2,1,1,1,0.19038500000000003
128,68,68,256,1,4,4,1,2,16,1,2,1,1,16,0.08333
128,68,68,256,1,34,2,1,1,32,1,2,2,1,1,0.152435
128,68,68,256,1,2,4,1,4,8,1,1,1,1,32,0.12629
128,68,68,256,1,8,4,1,1,32,1,2,1,1,2,0.101295
128,68,68,256,1,2,4,1,1,32,1,17,1,1,2,0.21784
128,68,68,256,1,2,2,1,2,16,1,2,1,1,128,0.27496
128,68,68,256,1,8,4,1,1,32,1,1,1,1,16,0.23445
128,68,68,256,1,34,2,1,2,16,1,2,4,1,2,0.15056
128,68,68,256,1,2,2,1,2,16,1,2,2,1,2,0.21501
128,68,68,256,1,4,4,1,2,16,1,1,2,1,2,0.10230500000000001
128,68,68,256,1,2,2,1,2,16,1,2,1,1,1,0.281485
128,68,68,256,1,2,2,1,8,4,1,1,4,1,1,0.24029
128,68,68,256,1,34,2,1,8,4,1,1,4,1,32,0.19076500000000002
128,68,68,256,1,4,2,1,2,16,1,2,1,1,256,0.2712
128,68,68,256,1,4,2,1,1,32,1,17,1,1,64,0.153055
128,68,68,256,1,34,2,1,2,16,1,1,4,1,32,0.080755
128,68,68,256,1,4,4,1,2,16,1,1,1,1,8,0.09937499999999999
128,68,68,256,1,2,4,1,4,8,1,2,4,1,1,0.15416000000000002
128,68,68,256,1,2,2,1,8,4,1,1,2,1,32,0.13328
128,68,68,256,1,34,4,1,4,8,1,2,2,1,2,0.13576
128,68,68,256,1,16,2,1,1,32,1,1,1,1,4,0.097055
128,68,68,256,1,34,2,1,2,16,1,2,1,1,32,0.19459500000000002
128,68,68,256,1,68,2,1,1,32,1,2,1,1,4,0.11384
128,68,68,256,1,2,4,1,2,16,1,4,2,1,32,0.09464
128,68,68,256,1,4,2,1,1,32,1,2,1,1,8,0.10949
128,68,68,256,1,2,4,1,4,8,1,2,1,1,32,0.0964
128,68,68,256,1,2,2,1,4,8,1,2,1,1,4,0.15269
128,68,68,256,1,2,2,1,1,32,1,17,1,1,1,0.33352000000000004
128,68,68,256,1,2,2,1,8,4,1,17,1,1,4,0.22464
128,68,68,256,1,2,4,1,4,8,1,1,1,1,4,0.140945
128,68,68,256,1,4,2,1,2,16,1,2,1,1,1,0.17995499999999998
128,68,68,256,1,8,2,1,1,32,1,2,2,1,4,0.08662500000000001
128,68,68,256,1,2,4,1,2,16,1,1,1,1,8,0.141295
128,68,68,256,1,2,8,1,8,4,1,1,1,1,32,0.09373000000000001
128,68,68,256,1,2,2,1,1,32,1,1,2,1,8,0.25105500000000003
128,68,68,256,1,2,2,1,2,16,1,1,4,1,64,0.32608
128,68,68,256,1,2,2,1,1,32,1,8,1,1,2,0.21978
128,68,68,256,1,34,2,1,8,4,1,1,4,1,16,0.08464
128,68,68,256,1,2,2,1,2,16,1,1,2,1,128,1.605135
128,68,68,256,1,2,4,1,2,16,1,17,1,1,32,0.089645
128,68,68,256,1,4,2,1,4,8,1,17,1,1,8,0.12484500000000001
128,68,68,256,1,2,2,1,4,8,1,2,4,1,32,0.11568
128,68,68,256,1,2,2,1,1,32,1,1,1,1,1,0.41795
128,68,68,256,1,4,2,1,2,16,1,2,4,1,1,0.16938
128,68,68,256,1,2,2,1,2,16,1,4,4,1,32,0.11994
128,68,68,256,1,2,2,1,2,16,1,4,2,1,32,0.11578
128,68,68,256,1,2,4,1,8,4,1,1,1,1,64,0.12532500000000002
128,68,68,256,1,2,2,1,1,32,1,1,1,1,128,4.94589
128,68,68,256,1,2,2,1,4,8,1,2,4,1,8,0.123695
128,68,68,256,1,2,2,1,2,16,1,1,4,1,1,0.230385
128,68,68,256,1,68,2,1,4,8,1,1,1,1,1,0.198545
128,68,68,256,1,68,2,1,2,16,1,2,4,1,2,0.21661
128,68,68,256,1,4,2,1,2,16,1,1,2,1,1,0.15872
128,68,68,256,1,34,4,1,1,32,1,2,1,1,32,0.24231999999999998
128,68,68,256,1,16,2,1,1,32,1,17,1,1,8,0.14859499999999998
128,68,68,256,1,4,2,1,4,8,1,1,1,1,32,0.121425
128,68,68,256,1,2,4,1,4,8,1,1,4,1,1,0.15155
128,68,68,256,1,4,2,1,1,32,1,4,2,1,16,0.10647999999999999
128,68,68,256,1,4,2,1,4,8,1,1,4,1,16,0.10224
128,68,68,256,1,2,8,1,2,16,1,2,1,1,8,0.10652500000000001
128,68,68,256,1,2,2,1,4,8,1,1,8,1,4,0.16104
128,68,68,256,1,8,2,1,1,32,1,1,1,1,8,0.11576
128,68,68,256,1,34,2,1,4,8,1,1,8,1,32,0.08998
128,68,68,256,1,34,2,1,4,8,1,1,2,1,4,0.11725
128,68,68,256,1,2,16,1,8,4,1,1,1,1,64,0.32754
128,68,68,256,1,4,4,1,4,8,1,1,4,1,32,0.09159999999999999
128,68,68,256,1,2,4,1,1,32,1,2,1,1,2,0.17315
128,68,68,256,1,2,8,1,4,8,1,1,1,1,32,0.17150500000000002
128,68,68,256,1,4,4,1,1,32,1,17,1,1,8,0.093165
128,68,68,256,1,2,4,1,4,8,1,2,1,1,4,0.110285
128,68,68,256,1,4,8,1,4,8,1,1,2,1,1,0.13342500000000002
128,68,68,256,1,2,2,1,2,16,1,17,1,1,8,0.15486499999999997
128,68,68,256,1,2,2,1,1,32,1,8,2,1,2,0.24307
128,68,68,256,1,34,2,1,2,16,1,2,4,1,16,0.09576000000000001
128,68,68,256,1,2,2,1,4,8,1,1,4,1,1,0.243855
128,68,68,256,1,2,8,1,4,8,1,2,1,1,32,0.090065
128,68,68,256,1,16,2,1,1,32,1,1,1,1,8,0.09258
128,68,68,256,1,34,2,1,2,16,1,1,1,1,32,0.223025
128,68,68,256,1,4,8,1,4,8,1,1,1,1,64,0.32132499999999997
128,68,68,256,1,34,2,1,1,32,1,4,1,1,2,0.124045
128,68,68,256,1,68,2,1,1,32,1,2,2,1,16,0.2488
128,68,68,256,1,34,2,1,1,32,1,4,2,1,8,0.104465
128,68,68,256,1,34,4,1,8,4,1,1,1,1,32,0.80976
128,68,68,256,1,16,2,1,1,32,1,1,1,1,128,0.84877
128,68,68,256,1,2,4,1,1,32,1,8,1,1,4,0.11395
128,68,68,256,1,2,16,1,4,8,1,2,1,1,16,0.087475
128,68,68,256,1,34,4,1,8,4,1,1,2,1,16,0.314575
128,68,68,256,1,2,2,1,8,4,1,1,16,1,64,0.129135
128,68,68,256,1,2,4,1,8,4,1,1,8,1,2,0.15662
128,68,68,256,1,2,8,1,8,4,1,17,1,1,4,0.091475
128,68,68,256,1,2,4,1,4,8,1,1,1,1,64,0.20808
128,68,68,256,1,4,2,1,4,8,1,1,2,1,256,0.271565
128,68,68,256,1,8,2,1,1,32,1,1,1,1,128,1.2924449999999998
128,68,68,256,1,34,2,1,2,16,1,2,1,1,4,0.11798
128,68,68,256,1,34,4,1,2,16,1,4,1,1,4,0.110065
128,68,68,256,1,34,2,1,4,8,1,1,8,1,1,0.19525
128,68,68,256,1,2,4,1,4,8,1,2,4,1,2,0.15683
128,68,68,256,1,34,4,1,4,8,1,1,1,1,8,0.272525
128,68,68,256,1,2,4,1,2,16,1,2,2,1,4,0.123555
128,68,68,256,1,2,8,1,2,16,1,1,1,1,32,0.96931
128,68,68,256,1,34,2,1,8,4,1,1,2,1,16,0.266995
128,68,68,256,1,4,2,1,1,32,1,4,1,1,8,0.109585
128,68,68,256,1,2,2,1,4,8,1,1,4,1,16,0.13357
128,68,68,256,1,34,2,1,1,32,1,4,1,1,8,0.084335
128,68,68,256,1,34,2,1,2,16,1,4,2,1,4,0.124895
128,68,68,256,1,2,2,1,8,4,1,1,4,1,32,0.11656
128,68,68,256,1,2,4,1,8,4,1,17,1,1,16,0.09590499999999999
128,68,68,256,1,2,8,1,8,4,1,1,1,1,1,0.15502500000000002
128,68,68,256,1,2,2,1,2,16,1,1,4,1,2,0.21632
128,68,68,256,1,2,2,1,1,32,1,8,2,1,32,0.11992
128,68,68,256,1,2,8,1,2,16,1,17,1,1,8,0.069505
128,68,68,256,1,68,2,1,2,16,1,2,2,1,1,0.184465
128,68,68,256,1,2,2,1,2,16,1,2,2,1,64,0.14093
128,68,68,256,1,8,2,1,1,32,1,2,2,1,32,0.091185
128,68,68,256,1,2,4,1,2,16,1,1,2,1,32,0.18566500000000002
128,68,68,256,1,8,2,1,1,32,1,17,1,1,1,0.20184
128,68,68,256,1,4,4,1,1,32,1,4,1,1,64,0.19587
128,68,68,256,1,2,2,1,2,16,1,2,4,1,4,0.16145500000000002
128,68,68,256,1,4,2,1,2,16,1,1,1,1,128,0.677475
128,68,68,256,1,4,4,1,1,32,1,17,1,1,2,0.13016
128,68,68,256,1,34,2,1,4,8,1,1,4,1,8,0.08421000000000001
128,68,68,256,1,4,4,1,4,8,1,1,2,1,64,0.14254
128,68,68,256,1,34,4,1,2,16,1,2,2,1,16,0.198
128,68,68,256,1,2,2,1,1,32,1,8,1,1,64,0.117105
128,68,68,256,1,4,2,1,2,16,1,1,4,1,8,0.11013
128,68,68,256,1,2,2,1,2,16,1,2,1,1,64,0.16504
128,68,68,256,1,8,2,1,1,32,1,1,1,1,2,0.15547499999999997
128,68,68,256,1,34,2,1,8,4,1,1,8,1,16,0.09622
128,68,68,256,1,2,4,1,8,4,1,1,4,1,16,0.08746999999999999
128,68,68,256,1,16,2,1,1,32,1,17,1,1,2,0.194
128,68,68,256,1,4,4,1,4,8,1,1,1,1,128,0.574225
128,68,68,256,1,4,2,1,1,32,1,1,2,1,64,1.34688
128,68,68,256,1,34,2,1,2,16,1,2,1,1,8,0.111185
128,68,68,256,1,34,4,1,2,16,1,1,2,1,32,0.24260500000000002
128,68,68,256,1,34,4,1,1,32,1,8,1,1,8,0.150625
128,68,68,256,1,4,8,1,4,8,1,1,1,1,16,0.09035
128,68,68,256,1,34,4,1,1,32,1,4,1,1,4,0.10986
128,68,68,256,1,2,2,1,8,4,1,17,1,1,16,0.14731499999999997
128,68,68,256,1,8,2,1,1,32,1,17,1,1,16,0.13565
128,68,68,256,1,34,4,1,8,4,1,1,8,1,1,0.24534
128,68,68,256,1,34,4,1,8,4,1,1,8,1,8,0.150445
128,68,68,256,1,68,2,1,2,16,1,1,1,1,32,0.37260499999999996
128,68,68,256,1,2,8,1,8,4,1,1,2,1,16,0.08349000000000001
128,68,68,256,1,2,4,1,2,16,1,4,1,1,128,0.219505
128,68,68,256,1,2,16,1,4,8,1,17,1,1,16,0.0927
128,68,68,256,1,2,4,1,8,4,1,17,1,1,32,0.099425
128,68,68,256,1,2,4,1,8,4,1,1,8,1,16,0.08976
128,68,68,256,1,8,4,1,1,32,1,2,1,1,64,0.446735
128,68,68,256,1,2,4,1,2,16,1,2,2,1,32,0.10761499999999999
128,68,68,256,1,4,8,1,2,16,1,17,1,1,8,0.09565
128,68,68,256,1,2,2,1,2,16,1,1,1,1,32,0.166035
128,68,68,256,1,2,8,1,2,16,1,4,1,1,64,0.19528
128,68,68,256,1,34,4,1,2,16,1,1,2,1,2,0.13832
128,68,68,256,1,4,4,1,4,8,1,17,1,1,16,0.07475
128,68,68,256,1,34,4,1,4,8,1,2,4,1,4,0.170255
128,68,68,256,1,4,2,1,4,8,1,1,8,1,32,0.10916999999999999
128,68,68,256,1,2,2,1,2,16,1,2,1,1,16,0.141615
128,68,68,256,1,4,2,1,2,16,1,1,4,1,1,0.14661
128,68,68,256,1,2,2,1,1,32,1,4,1,1,2,0.21544000000000002
128,68,68,256,1,2,4,1,4,8,1,17,1,1,16,0.09162
128,68,68,256,1,8,4,1,1,32,1,1,1,1,32,0.537455
128,68,68,256,1,68,2,1,1,32,1,1,1,1,2,0.14733
128,68,68,256,1,4,2,1,4,8,1,1,8,1,2,0.16533
128,68,68,256,1,34,2,1,2,16,1,1,4,1,1,0.152495
128,68,68,256,1,34,4,1,2,16,1,1,2,1,1,0.17229
128,68,68,256,1,2,4,1,1,32,1,1,1,1,64,3.35928
128,68,68,256,1,2,2,1,1,32,1,8,2,1,4,0.163055
128,68,68,256,1,2,8,1,4,8,1,2,1,1,4,0.07977500000000001
128,68,68,256,1,68,2,1,2,16,1,1,2,1,2,0.13805
128,68,68,256,1,4,8,1,4,8,1,1,2,1,32,0.13938
128,68,68,256,1,4,2,1,1,32,1,17,1,1,1,0.21904
128,68,68,256,1,2,16,1,8,4,1,1,2,1,2,0.09797
128,68,68,256,1,8,2,1,1,32,1,2,2,1,2,0.10203000000000001
128,68,68,256,1,8,2,1,2,16,1,1,2,1,32,0.08951999999999999
128,68,68,256,1,68,2,1,4,8,1,1,2,1,2,0.14142500000000002
128,68,68,256,1,16,2,1,1,32,1,1,1,1,64,0.35389000000000004
128,68,68,256,1,4,2,1,2,16,1,2,2,1,32,0.101875
128,68,68,256,1,4,2,1,1,32,1,4,1,1,4,0.120525
128,68,68,256,1,68,2,1,1,32,1,2,2,1,1,0.182435
128,68,68,256,1,34,2,1,4,8,1,2,2,1,32,0.19076500000000002
128,68,68,256,1,4,2,1,2,16,1,1,2,1,32,0.10491
128,68,68,256,1,16,2,1,1,32,1,17,1,1,1,0.26083
128,68,68,256,1,34,2,1,4,8,1,1,2,1,2,0.12168000000000001
128,68,68,256,1,2,4,1,8,4,1,1,1,1,16,0.10976
128,68,68,256,1,34,2,1,4,8,1,1,4,1,1,0.17555
128,68,68,256,1,2,2,1,1,32,1,8,1,1,1,0.23528
128,68,68,256,1,2,2,1,4,8,1,2,8,1,8,0.13685
128,68,68,256,1,2,16,1,4,8,1,1,1,1,2,0.126515
128,68,68,256,1,2,4,1,4,8,1,1,1,1,8,0.12269
128,68,68,256,1,2,4,1,8,4,1,1,8,1,8,0.09606
128,68,68,256,1,34,2,1,8,4,1,1,8,1,8,0.10488
128,68,68,256,1,34,2,1,1,32,1,4,1,1,1,0.175215
128,68,68,256,1,34,4,1,4,8,1,2,1,1,8,0.281235
128,68,68,256,1,34,4,1,8,4,1,1,8,1,4,0.17033500000000001
128,68,68,256,1,4,4,1,1,32,1,4,1,1,4,0.08191999999999999
128,68,68,256,1,2,2,1,2,16,1,2,2,1,128,0.31805
128,68,68,256,1,4,2,1,4,8,1,1,4,1,4,0.12112
128,68,68,256,1,2,2,1,2,16,1,17,1,1,1,0.294655
128,68,68,256,1,34,2,1,1,32,1,1,2,1,64,0.26883
128,68,68,256,1,34,4,1,4,8,1,1,4,1,32,0.20106
128,68,68,256,1,4,2,1,1,32,1,1,1,1,8,0.15790500000000002
128,68,68,256,1,2,2,1,1,32,1,4,2,1,32,0.13638
128,68,68,256,1,34,4,1,8,4,1,1,4,1,2,0.13602999999999998
128,68,68,256,1,34,4,1,8,4,1,1,8,1,2,0.19379
128,68,68,256,1,68,2,1,1,32,1,1,1,1,64,0.51
128,68,68,256,1,2,4,1,4,8,1,2,1,1,8,0.09752
128,68,68,256,1,2,8,1,4,8,1,2,2,1,64,0.19514
128,68,68,256,1,34,4,1,2,16,1,1,1,1,64,0.5038050000000001
128,68,68,256,1,2,2,1,2,16,1,2,2,1,8,0.13859
128,68,68,256,1,34,2,1,1,32,1,8,1,1,1,0.20064
128,68,68,256,1,2,4,1,4,8,1,1,4,1,64,0.21814499999999998
128,68,68,256,1,8,4,1,2,16,1,1,1,1,8,0.07773
128,68,68,256,1,34,4,1,8,4,1,1,2,1,8,0.28147
128,68,68,256,1,2,8,1,2,16,1,4,1,1,2,0.094335
128,68,68,256,1,4,4,1,2,16,1,1,1,1,1,0.15488
128,68,68,256,1,68,2,1,4,8,1,1,4,1,8,0.11123
128,68,68,256,1,2,8,1,4,8,1,1,2,1,32,0.17745499999999997
128,68,68,256,1,4,8,1,2,16,1,1,1,1,32,0.504785
128,68,68,256,1,68,2,1,4,8,1,1,8,1,2,0.216495
128,68,68,256,1,2,16,1,8,4,1,1,1,1,128,0.857345
128,68,68,256,1,34,4,1,4,8,1,2,4,1,1,0.24531
128,68,68,256,1,8,2,1,2,16,1,17,1,1,16,0.10675499999999999
128,68,68,256,1,4,2,1,4,8,1,1,4,1,64,0.112655
128,68,68,256,1,4,2,1,2,16,1,17,1,1,32,0.11955
128,68,68,256,1,4,16,1,4,8,1,1,1,1,8,0.09366
128,68,68,256,1,34,4,1,8,4,1,1,1,1,4,0.364145
128,68,68,256,1,34,2,1,2,16,1,2,1,1,2,0.12151999999999999
128,68,68,256,1,2,2,1,2,16,1,4,2,1,16,0.11531
128,68,68,256,1,8,4,1,2,16,1,17,1,1,4,0.117265
128,68,68,256,1,2,2,1,8,4,1,1,4,1,128,0.14827
128,68,68,256,1,4,4,1,1,32,1,1,1,1,4,0.15639999999999998
128,68,68,256,1,68,2,1,2,16,1,1,4,1,2,0.14264
128,68,68,256,1,2,2,1,1,32,1,1,1,1,32,0.2812
128,68,68,256,1,4,4,1,4,8,1,1,2,1,128,0.46155
128,68,68,256,1,2,16,1,4,8,1,1,1,1,8,0.13768
128,68,68,256,1,8,4,1,2,16,1,1,1,1,2,0.094385
128,68,68,256,1,68,2,1,2,16,1,2,2,1,8,0.111215
128,68,68,256,1,4,4,1,1,32,1,4,1,1,1,0.103135
128,68,68,256,1,4,4,1,2,16,1,2,1,1,8,0.07827
128,68,68,256,1,2,16,1,4,8,1,17,1,1,2,0.14641500000000002
128,68,68,256,1,2,8,1,2,16,1,2,1,1,1,0.12561499999999998
128,68,68,256,1,34,2,1,1,32,1,2,2,1,8,0.07584
128,68,68,256,1,68,2,1,1,32,1,1,2,1,2,0.14672
128,68,68,256,1,2,2,1,2,16,1,17,1,1,32,0.135825
128,68,68,256,1,2,8,1,8,4,1,1,4,1,4,0.08118500000000001
128,68,68,256,1,34,2,1,2,16,1,4,2,1,16,0.096145
128,68,68,256,1,2,4,1,4,8,1,2,1,1,16,0.09114
128,68,68,256,1,2,4,1,2,16,1,4,2,1,64,0.12035
128,68,68,256,1,2,4,1,4,8,1,2,4,1,32,0.09482
128,68,68,256,1,4,8,1,2,16,1,2,1,1,16,0.08624000000000001
128,68,68,256,1,2,4,1,2,16,1,4,1,1,4,0.10835
128,68,68,256,1,4,4,1,1,32,1,2,1,1,4,0.09140999999999999
128,68,68,256,1,4,4,1,2,16,1,1,1,1,128,1.28206
128,68,68,256,1,2,4,1,8,4,1,1,2,1,16,0.09110499999999999
128,68,68,256,1,34,4,1,1,32,1,4,1,1,16,0.19795
128,68,68,256,1,34,2,1,4,8,1,2,1,1,1,0.16973
128,68,68,256,1,4,2,1,2,16,1,2,2,1,8,0.10984
128,68,68,256,1,2,8,1,4,8,1,1,1,1,1,0.16356500000000002
128,68,68,256,1,2,4,1,1,32,1,4,1,1,2,0.15918500000000002
128,68,68,256,1,2,4,1,2,16,1,4,1,1,32,0.09187
128,68,68,256,1,4,2,1,2,16,1,1,1,1,64,0.229535
128,68,68,256,1,2,2,1,4,8,1,1,1,1,1,0.355775
128,68,68,256,1,2,2,1,1,32,1,2,2,1,64,0.326095
128,68,68,256,1,34,2,1,4,8,1,2,4,1,1,0.200575
128,68,68,256,1,2,2,1,4,8,1,2,2,1,64,0.117645
128,68,68,256,1,4,2,1,4,8,1,1,8,1,8,0.112145
128,68,68,256,1,2,4,1,4,8,1,1,2,1,4,0.12667499999999998
128,68,68,256,1,2,4,1,1,32,1,17,1,1,32,0.12643
128,68,68,256,1,2,2,1,4,8,1,2,1,1,1,0.28067
128,68,68,256,1,2,8,1,2,16,1,17,1,1,16,0.068355
128,68,68,256,1,4,8,1,4,8,1,1,1,1,128,0.83872
128,68,68,256,1,4,2,1,1,32,1,2,1,1,128,0.780545
128,68,68,256,1,68,2,1,2,16,1,1,2,1,4,0.11384
128,68,68,256,1,2,2,1,8,4,1,1,4,1,8,0.12145500000000001
128,68,68,256,1,8,4,1,1,32,1,2,1,1,4,0.083025
128,68,68,256,1,8,4,1,2,16,1,1,2,1,4,0.08301
128,68,68,256,1,2,4,1,2,16,1,4,1,1,1,0.14762
128,68,68,256,1,68,2,1,4,8,1,1,1,1,8,0.52384
128,68,68,256,1,4,2,1,1,32,1,1,2,1,32,0.191745
128,68,68,256,1,16,4,1,1,32,1,1,1,1,4,0.109585
128,68,68,256,1,2,4,1,1,32,1,1,1,1,8,0.2312
128,68,68,256,1,2,2,1,1,32,1,1,2,1,2,0.293935
128,68,68,256,1,4,4,1,4,8,1,1,1,1,64,0.23624
128,68,68,256,1,34,4,1,8,4,1,1,1,1,8,0.43661
128,68,68,256,1,4,8,1,4,8,1,1,1,1,2,0.091085
128,68,68,256,1,34,4,1,8,4,1,1,1,1,16,0.4296
128,68,68,256,1,16,2,1,1,32,1,1,2,1,32,0.19976
128,68,68,256,1,2,4,1,2,16,1,1,2,1,4,0.15189
128,68,68,256,1,2,2,1,1,32,1,1,1,1,2,0.35002
128,68,68,256,1,4,2,1,1,32,1,2,1,1,4,0.11873500000000001
128,68,68,256,1,68,2,1,1,32,1,4,2,1,2,0.2167
128,68,68,256,1,4,4,1,4,8,1,1,1,1,8,0.09328
128,68,68,256,1,2,2,1,2,16,1,17,1,1,2,0.330925
128,68,68,256,1,34,2,1,2,16,1,1,2,1,2,0.111885
128,68,68,256,1,2,16,1,8,4,1,17,1,1,2,0.14656
128,68,68,256,1,2,4,1,4,8,1,1,4,1,8,0.114095
128,68,68,256,1,8,2,1,1,32,1,1,2,1,16,0.117615
128,68,68,256,1,16,2,1,1,32,1,17,1,1,4,0.163665
128,68,68,256,1,4,8,1,4,8,1,1,2,1,64,0.400045
128,68,68,256,1,34,4,1,4,8,1,2,4,1,2,0.19389
128,68,68,256,1,2,4,1,4,8,1,1,4,1,32,0.10806
128,68,68,256,1,2,8,1,4,8,1,2,2,1,2,0.09424
128,68,68,256,1,16,4,1,1,32,1,1,1,1,64,0.6314249999999999
128,68,68,256,1,4,2,1,2,16,1,1,1,1,2,0.182575
128,68,68,256,1,2,2,1,8,4,1,1,4,1,4,0.14083
128,68,68,256,1,2,4,1,4,8,1,2,1,1,256,0.280625
128,68,68,256,1,2,4,1,2,16,1,1,1,1,128,2.2397
128,68,68,256,1,4,2,1,2,16,1,1,1,1,32,0.12064
128,68,68,256,1,4,4,1,2,16,1,1,2,1,1,0.11445
128,68,68,256,1,34,2,1,1,32,1,4,1,1,16,0.07808
128,68,68,256,1,34,4,1,2,16,1,1,1,1,16,0.225615
128,68,68,256,1,4,4,1,4,8,1,1,4,1,64,0.196
128,68,68,256,1,34,4,1,4,8,1,2,4,1,8,0.1505
128,68,68,256,1,4,4,1,2,16,1,1,1,1,16,0.10728
128,68,68,256,1,4,2,1,1,32,1,4,1,1,64,0.11261
128,68,68,256,1,4,8,1,4,8,1,1,2,1,8,0.077645
128,68,68,256,1,4,4,1,2,16,1,1,1,1,32,0.171535
128,68,68,256,1,4,4,1,1,32,1,4,1,1,2,0.09570000000000001
128,68,68,256,1,8,4,1,1,32,1,1,1,1,8,0.1259
128,68,68,256,1,8,2,1,2,16,1,1,1,1,128,0.58725
128,68,68,256,1,34,2,1,4,8,1,2,8,1,4,0.193235
128,68,68,256,1,2,4,1,2,16,1,2,2,1,16,0.10448
128,68,68,256,1,4,2,1,2,16,1,2,2,1,4,0.12077
128,68,68,256,1,2,4,1,4,8,1,1,4,1,16,0.104595
128,68,68,256,1,4,2,1,2,16,1,2,4,1,2,0.16515
128,68,68,256,1,4,2,1,4,8,1,17,1,1,2,0.20101
128,68,68,256,1,34,2,1,2,16,1,1,2,1,32,0.15367999999999998
128,68,68,256,1,4,2,1,4,8,1,1,2,1,128,0.32438
128,68,68,256,1,8,2,1,2,16,1,1,2,1,64,0.16176000000000001
128,68,68,256,1,2,4,1,4,8,1,17,1,1,1,0.16032
128,68,68,256,1,2,4,1,2,16,1,1,1,1,2,0.21432
128,68,68,256,1,2,2,1,8,4,1,1,16,1,2,0.24328
128,68,68,256,1,2,4,1,1,32,1,2,1,1,1,0.19955
128,68,68,256,1,34,2,1,2,16,1,2,2,1,4,0.099725
128,68,68,256,1,34,4,1,8,4,1,1,4,1,4,0.11027
128,68,68,256,1,2,2,1,4,8,1,2,8,1,4,0.1632
128,68,68,256,1,4,2,1,4,8,1,1,4,1,2,0.14902500000000002
128,68,68,256,1,2,2,1,4,8,1,1,4,1,64,0.140895
128,68,68,256,1,2,2,1,8,4,1,1,2,1,8,0.13879999999999998
128,68,68,256,1,2,4,1,8,4,1,1,2,1,64,0.1096
128,68,68,256,1,34,2,1,8,4,1,1,1,1,1,0.18464
128,68,68,256,1,34,4,1,2,16,1,2,2,1,1,0.17611500000000002
128,68,68,256,1,68,2,1,1,32,1,1,1,1,32,0.34936
128,68,68,256,1,34,4,1,1,32,1,1,1,1,2,0.153025
128,68,68,256,1,68,2,1,1,32,1,4,2,1,16,0.332145
128,68,68,256,1,2,2,1,1,32,1,2,1,1,1,0.260385
128,68,68,256,1,2,2,1,1,32,1,8,2,1,64,0.12889499999999998
128,68,68,256,1,34,2,1,2,16,1,2,1,1,64,0.32694
128,68,68,256,1,2,8,1,4,8,1,2,1,1,16,0.082705
128,68,68,256,1,68,2,1,2,16,1,2,1,1,32,0.34203
128,68,68,256,1,2,16,1,8,4,1,1,2,1,32,0.15925
128,68,68,256,1,2,16,1,4,8,1,2,1,1,2,0.09824
128,68,68,256,1,2,2,1,4,8,1,1,2,1,1,0.280945
128,68,68,256,1,4,8,1,2,16,1,17,1,1,1,0.213505
