K,H,W,C,R,TK,TH,TW,BK,BH,BW,CMult,Time
256,14,14,128,1,4,1,14,32,14,1,2,0.1063
256,14,14,128,1,4,1,1,32,1,2,8,0.07109
256,14,14,128,1,8,1,1,32,1,1,32,0.281935
256,14,14,128,1,1,1,2,32,14,1,1,0.10922
256,14,14,128,1,1,1,2,32,14,1,16,0.10013
256,14,14,128,1,8,1,14,32,7,1,2,0.10845
256,14,14,128,1,2,2,7,32,7,1,1,0.09603
256,14,14,128,1,2,1,1,32,2,7,8,0.08006
256,14,14,128,1,4,1,7,32,1,2,4,0.042515
256,14,14,128,1,2,2,14,32,7,1,1,0.12291
256,14,14,128,1,2,1,2,32,7,1,1,0.10298
256,14,14,128,1,8,1,1,32,2,14,4,0.07706
256,14,14,128,1,2,1,2,32,2,7,8,0.04141
256,14,14,128,1,1,1,7,32,1,1,1,0.09635
256,14,14,128,1,1,2,14,32,7,1,2,0.060815
256,14,14,128,1,1,2,2,32,1,1,8,0.06931
256,14,14,128,1,8,1,2,32,2,1,8,0.067085
256,14,14,128,1,2,1,2,32,2,7,16,0.058575
256,14,14,128,1,2,1,1,32,2,7,32,0.17291499999999999
256,14,14,128,1,1,1,7,32,1,1,32,0.05878
256,14,14,128,1,1,1,7,32,1,2,16,0.02534
256,14,14,128,1,8,1,1,32,1,7,1,0.13137500000000002
256,14,14,128,1,1,2,7,32,7,1,16,0.02774
256,14,14,128,1,2,1,1,32,2,2,32,0.17101
256,14,14,128,1,1,1,7,32,1,1,2,0.05357
256,14,14,128,1,8,1,7,32,2,1,32,0.050045
256,14,14,128,1,8,1,1,32,1,2,8,0.06461
256,14,14,128,1,2,2,7,32,1,1,8,0.02771
256,14,14,128,1,2,2,7,32,1,2,32,0.026125000000000002
256,14,14,128,1,1,1,2,32,7,1,2,0.06259
256,14,14,128,1,2,2,7,32,7,1,4,0.038145
256,14,14,128,1,4,1,2,32,1,7,4,0.04461
256,14,14,128,1,1,2,7,32,1,1,16,0.03136
256,14,14,128,1,1,1,1,32,2,1,2,0.12211
256,14,14,128,1,8,1,7,32,7,1,8,0.05277
256,14,14,128,1,4,1,2,32,7,1,1,0.1409
256,14,14,128,1,4,2,7,32,7,2,8,0.04474
256,14,14,128,1,4,1,1,32,1,14,8,0.0647
256,14,14,128,1,1,2,7,32,7,2,32,0.03136
256,14,14,128,1,1,1,1,32,14,2,1,0.10056000000000001
256,14,14,128,1,4,2,14,32,1,1,2,0.07232
256,14,14,128,1,2,1,7,32,14,1,2,0.07062
256,14,14,128,1,1,1,2,32,2,7,2,0.04429
256,14,14,128,1,4,1,7,32,14,1,1,0.15891
256,14,14,128,1,4,1,2,32,1,7,32,0.09156500000000001
256,14,14,128,1,1,1,14,32,7,1,4,0.03235
256,14,14,128,1,2,1,7,32,14,2,16,0.02387
256,14,14,128,1,2,1,2,32,1,7,8,0.03901
256,14,14,128,1,8,1,1,32,14,2,4,0.08429
256,14,14,128,1,4,1,1,32,2,14,4,0.04826
256,14,14,128,1,2,2,2,32,7,1,32,0.099055
256,14,14,128,1,1,1,1,32,1,7,8,0.10338
256,14,14,128,1,2,1,1,32,1,14,32,0.17140499999999997
256,14,14,128,1,2,1,1,32,2,7,4,0.062095
256,14,14,128,1,2,1,1,32,2,14,4,0.06498000000000001
256,14,14,128,1,8,1,14,32,7,1,4,0.07334
256,14,14,128,1,8,1,2,32,2,1,32,0.1136
256,14,14,128,1,8,2,2,32,1,1,1,0.16838
256,14,14,128,1,2,1,1,32,1,2,8,0.071245
256,14,14,128,1,4,2,2,32,1,1,1,0.1449
256,14,14,128,1,1,1,7,32,7,1,2,0.055330000000000004
256,14,14,128,1,4,1,2,32,1,1,16,0.092015
256,14,14,128,1,4,1,14,32,14,1,32,0.03162
256,14,14,128,1,2,2,2,32,7,1,4,0.04893
256,14,14,128,1,8,1,1,32,14,1,2,0.11558
256,14,14,128,1,4,1,1,32,7,1,1,0.129905
256,14,14,128,1,4,1,7,32,1,1,16,0.033345
256,14,14,128,1,2,1,1,32,1,14,2,0.054
256,14,14,128,1,8,2,2,32,7,1,16,0.079375
256,14,14,128,1,4,1,14,32,1,1,32,0.029775000000000003
256,14,14,128,1,2,1,2,32,1,1,8,0.069805
256,14,14,128,1,4,1,2,32,14,1,8,0.052655
256,14,14,128,1,2,1,1,32,7,1,4,0.08627
256,14,14,128,1,4,1,1,32,1,1,32,0.2928
256,14,14,128,1,8,1,1,32,2,7,4,0.06538
256,14,14,128,1,8,2,2,32,1,7,32,0.04778
256,14,14,128,1,2,1,1,32,14,2,1,0.10717
256,14,14,128,1,8,2,2,32,7,1,8,0.07568
256,14,14,128,1,8,1,1,32,7,1,2,0.10634
256,14,14,128,1,8,1,2,32,2,1,1,0.16861
256,14,14,128,1,2,1,14,32,7,1,1,0.11238
256,14,14,128,1,1,1,7,32,14,2,8,0.024625
256,14,14,128,1,2,1,1,32,1,1,4,0.11341
256,14,14,128,1,8,1,1,32,1,14,1,0.13648
256,14,14,128,1,8,1,1,32,2,1,2,0.104975
256,14,14,128,1,4,1,7,32,2,2,8,0.03277
256,14,14,128,1,1,1,1,32,1,14,4,0.0988
256,14,14,128,1,2,1,2,32,2,1,8,0.05229
256,14,14,128,1,8,1,1,32,7,1,8,0.08416
256,14,14,128,1,4,1,2,32,1,1,2,0.08042
256,14,14,128,1,4,2,14,32,7,1,1,0.166545
256,14,14,128,1,1,1,2,32,7,1,4,0.066995
256,14,14,128,1,4,1,1,32,1,2,4,0.047635
256,14,14,128,1,2,2,2,32,1,7,32,0.05434
256,14,14,128,1,8,1,7,32,1,2,16,0.04218
256,14,14,128,1,2,1,7,32,14,1,32,0.04205
256,14,14,128,1,8,1,1,32,2,14,2,0.107695
256,14,14,128,1,8,1,1,32,7,1,32,0.21872
256,14,14,128,1,4,1,1,32,7,1,16,0.13182500000000003
256,14,14,128,1,4,1,2,32,14,1,2,0.088465
256,14,14,128,1,4,2,7,32,1,1,8,0.040015
256,14,14,128,1,1,2,14,32,1,1,32,0.028880000000000003
256,14,14,128,1,1,1,1,32,7,1,4,0.136305
256,14,14,128,1,1,1,1,32,7,2,8,0.11643
256,14,14,128,1,8,1,7,32,14,1,1,0.19256
256,14,14,128,1,1,1,7,32,14,2,2,0.06374
256,14,14,128,1,1,1,2,32,2,1,4,0.06359999999999999
256,14,14,128,1,4,1,7,32,2,2,16,0.0289
256,14,14,128,1,4,1,7,32,7,1,8,0.03629
256,14,14,128,1,1,1,7,32,7,2,16,0.02768
256,14,14,128,1,2,1,14,32,14,1,2,0.08179
256,14,14,128,1,4,1,1,32,1,2,2,0.060065
256,14,14,128,1,1,2,7,32,7,1,2,0.04749
256,14,14,128,1,2,2,2,32,1,7,1,0.08525
256,14,14,128,1,1,1,1,32,1,2,1,0.0844
256,14,14,128,1,8,1,2,32,7,1,2,0.10938
256,14,14,128,1,4,1,1,32,2,2,4,0.0479
256,14,14,128,1,2,1,2,32,2,7,32,0.08502
256,14,14,128,1,4,2,7,32,7,2,2,0.10600000000000001
256,14,14,128,1,8,1,1,32,1,2,32,0.155725
256,14,14,128,1,4,1,1,32,1,7,2,0.05965
256,14,14,128,1,4,1,2,32,1,7,16,0.05464
256,14,14,128,1,4,1,14,32,2,1,1,0.11671999999999999
256,14,14,128,1,8,1,7,32,2,1,8,0.049425
256,14,14,128,1,4,1,1,32,2,1,8,0.08392
256,14,14,128,1,4,1,1,32,2,1,1,0.1256
256,14,14,128,1,1,1,7,32,2,2,32,0.03517
256,14,14,128,1,4,1,1,32,14,2,8,0.076275
256,14,14,128,1,2,1,1,32,1,1,32,0.32659
256,14,14,128,1,2,1,7,32,14,2,2,0.07219
256,14,14,128,1,1,1,7,32,7,2,1,0.090095
256,14,14,128,1,1,2,7,32,1,2,16,0.0224
256,14,14,128,1,2,2,2,32,1,7,2,0.049005
256,14,14,128,1,2,2,7,32,7,1,32,0.036820000000000006
256,14,14,128,1,2,1,7,32,14,2,4,0.043825
256,14,14,128,1,4,1,1,32,7,2,32,0.18699500000000002
256,14,14,128,1,2,1,1,32,2,14,16,0.113105
256,14,14,128,1,1,1,2,32,1,7,16,0.07044500000000001
256,14,14,128,1,1,2,14,32,7,1,16,0.02323
256,14,14,128,1,2,2,7,32,7,1,8,0.02918
256,14,14,128,1,1,2,7,32,1,2,4,0.03114
256,14,14,128,1,4,2,7,32,7,1,2,0.07808
256,14,14,128,1,4,1,1,32,2,14,8,0.0681
256,14,14,128,1,1,1,1,32,14,1,8,0.151505
256,14,14,128,1,8,1,1,32,2,1,8,0.0793
256,14,14,128,1,2,1,1,32,7,1,16,0.148145
256,14,14,128,1,1,1,1,32,7,1,8,0.14701
256,14,14,128,1,8,1,1,32,7,2,8,0.06748499999999999
256,14,14,128,1,2,1,2,32,2,1,2,0.058815
256,14,14,128,1,2,1,1,32,2,14,8,0.08552000000000001
256,14,14,128,1,2,1,7,32,2,2,16,0.0217
256,14,14,128,1,4,2,7,32,1,2,4,0.04357
256,14,14,128,1,4,1,1,32,2,7,8,0.06509
256,14,14,128,1,4,1,1,32,1,7,1,0.094065
256,14,14,128,1,8,2,7,32,7,1,1,0.174765
256,14,14,128,1,2,1,7,32,2,1,8,0.02672
256,14,14,128,1,2,1,14,32,2,1,1,0.10247999999999999
256,14,14,128,1,8,1,7,32,2,1,1,0.147345
256,14,14,128,1,1,1,1,32,14,2,32,0.25256
256,14,14,128,1,2,1,2,32,2,1,4,0.04166
256,14,14,128,1,8,1,1,32,14,1,1,0.1839
256,14,14,128,1,8,1,2,32,14,1,8,0.07075
256,14,14,128,1,2,1,1,32,14,2,16,0.126925
256,14,14,128,1,4,1,1,32,1,14,4,0.045425
256,14,14,128,1,8,1,2,32,7,1,1,0.17894
256,14,14,128,1,8,2,2,32,7,1,1,0.17617500000000003
256,14,14,128,1,8,2,2,32,1,7,8,0.04664
256,14,14,128,1,8,1,14,32,1,1,16,0.042480000000000004
256,14,14,128,1,4,1,1,32,1,1,1,0.12458
256,14,14,128,1,1,1,1,32,7,2,1,0.08859500000000001
256,14,14,128,1,1,2,2,32,7,1,32,0.10634
256,14,14,128,1,4,2,14,32,1,1,8,0.04109
256,14,14,128,1,1,1,1,32,2,2,16,0.13483499999999998
256,14,14,128,1,4,1,2,32,14,1,32,0.12232000000000001
256,14,14,128,1,2,1,7,32,2,2,32,0.0321
256,14,14,128,1,2,1,7,32,2,1,16,0.02835
256,14,14,128,1,2,1,1,32,1,2,1,0.083955
256,14,14,128,1,2,1,14,32,7,1,8,0.02541
256,14,14,128,1,1,1,1,32,7,2,4,0.10573
256,14,14,128,1,2,1,1,32,2,7,2,0.052575
256,14,14,128,1,8,2,7,32,1,1,32,0.06528
256,14,14,128,1,2,1,1,32,7,2,4,0.06752
256,14,14,128,1,1,2,7,32,1,1,8,0.026000000000000002
256,14,14,128,1,4,2,14,32,1,1,32,0.03702
256,14,14,128,1,2,1,2,32,2,1,16,0.067985
256,14,14,128,1,1,2,7,32,7,1,1,0.083405
256,14,14,128,1,1,1,1,32,2,7,1,0.0839
256,14,14,128,1,8,1,1,32,14,2,32,0.20378
256,14,14,128,1,8,1,1,32,7,2,2,0.093325
256,14,14,128,1,4,1,14,32,2,1,16,0.02787
256,14,14,128,1,1,1,1,32,2,7,32,0.21632
256,14,14,128,1,1,1,7,32,2,1,32,0.04166
256,14,14,128,1,8,1,1,32,1,7,2,0.085425
256,14,14,128,1,8,1,1,32,2,7,8,0.0593
256,14,14,128,1,8,2,2,32,1,7,1,0.12493
256,14,14,128,1,8,2,7,32,7,1,8,0.075855
256,14,14,128,1,1,1,1,32,14,2,2,0.10534
256,14,14,128,1,1,1,7,32,1,1,4,0.03248
256,14,14,128,1,8,2,7,32,1,1,16,0.06266
256,14,14,128,1,1,2,2,32,1,7,2,0.04637
256,14,14,128,1,2,2,7,32,1,1,2,0.05024
256,14,14,128,1,4,1,14,32,7,1,32,0.03002
256,14,14,128,1,2,1,7,32,1,2,32,0.03114
256,14,14,128,1,2,1,7,32,14,2,8,0.03011
256,14,14,128,1,2,1,1,32,14,2,2,0.062515
256,14,14,128,1,1,1,1,32,1,7,4,0.09426999999999999
256,14,14,128,1,2,1,2,32,1,7,16,0.05619
256,14,14,128,1,8,1,7,32,7,1,4,0.06755
256,14,14,128,1,8,2,7,32,1,2,1,0.140335
256,14,14,128,1,8,1,7,32,7,1,32,0.049855
256,14,14,128,1,1,2,7,32,7,1,4,0.03002
256,14,14,128,1,2,1,7,32,1,1,2,0.05811
256,14,14,128,1,2,1,1,32,2,14,32,0.18606499999999998
256,14,14,128,1,1,1,2,32,1,7,2,0.04288
256,14,14,128,1,8,2,2,32,7,1,2,0.11789
256,14,14,128,1,4,1,14,32,7,1,16,0.02906
256,14,14,128,1,2,1,1,32,2,2,4,0.06291
256,14,14,128,1,4,1,2,32,1,7,1,0.110285
256,14,14,128,1,8,1,7,32,1,1,16,0.047245
256,14,14,128,1,2,1,1,32,2,2,1,0.084845
256,14,14,128,1,2,1,7,32,14,1,1,0.12717
256,14,14,128,1,1,1,2,32,7,1,8,0.0775
256,14,14,128,1,4,1,2,32,14,1,16,0.07927999999999999
256,14,14,128,1,2,1,14,32,14,1,4,0.04813
256,14,14,128,1,1,1,1,32,1,14,16,0.14276499999999998
256,14,14,128,1,1,1,7,32,14,2,16,0.030545000000000003
256,14,14,128,1,1,1,7,32,7,1,32,0.0455
256,14,14,128,1,1,1,14,32,14,1,16,0.02336
256,14,14,128,1,8,1,1,32,1,14,32,0.16740500000000003
256,14,14,128,1,2,1,1,32,2,1,32,0.21850999999999998
256,14,14,128,1,2,1,7,32,1,2,1,0.080175
256,14,14,128,1,8,1,2,32,1,7,8,0.057855000000000004
256,14,14,128,1,1,2,2,32,1,7,1,0.08221
256,14,14,128,1,1,1,7,32,7,1,8,0.02669
256,14,14,128,1,2,1,2,32,1,1,1,0.10048
256,14,14,128,1,8,1,1,32,2,2,32,0.15632
256,14,14,128,1,4,1,1,32,7,2,16,0.11258
256,14,14,128,1,2,1,1,32,7,1,8,0.108065
256,14,14,128,1,2,2,7,32,7,2,4,0.04816
256,14,14,128,1,2,2,2,32,1,7,4,0.03238
256,14,14,128,1,1,1,2,32,2,7,8,0.05971
256,14,14,128,1,8,1,7,32,1,2,32,0.04397
256,14,14,128,1,2,1,1,32,7,2,1,0.091955
256,14,14,128,1,8,1,14,32,1,1,2,0.08781
256,14,14,128,1,2,2,14,32,7,1,32,0.02797
256,14,14,128,1,1,1,7,32,14,2,32,0.042319999999999997
256,14,14,128,1,8,1,2,32,2,7,8,0.06008
256,14,14,128,1,2,1,7,32,1,1,1,0.103105
256,14,14,128,1,1,1,1,32,14,1,2,0.13056
256,14,14,128,1,2,1,2,32,1,1,4,0.06752
256,14,14,128,1,8,1,1,32,1,2,16,0.10368
256,14,14,128,1,1,1,7,32,14,2,4,0.03709
256,14,14,128,1,4,1,1,32,7,2,2,0.06540499999999999
256,14,14,128,1,8,1,1,32,7,2,4,0.06883
256,14,14,128,1,2,1,1,32,14,1,16,0.15408
256,14,14,128,1,4,1,7,32,7,2,2,0.07683
256,14,14,128,1,1,1,1,32,2,7,2,0.09059
256,14,14,128,1,1,1,7,32,7,2,2,0.04947
256,14,14,128,1,4,1,2,32,7,1,32,0.12174499999999999
256,14,14,128,1,1,1,2,32,2,7,32,0.11075
256,14,14,128,1,1,2,2,32,1,7,4,0.02992
256,14,14,128,1,4,1,2,32,2,7,4,0.04586
256,14,14,128,1,1,2,2,32,1,7,32,0.06131
256,14,14,128,1,4,2,2,32,1,1,2,0.088045
256,14,14,128,1,4,1,2,32,2,1,4,0.05502
256,14,14,128,1,1,1,14,32,1,1,4,0.03078
256,14,14,128,1,1,2,14,32,1,1,4,0.02832
256,14,14,128,1,8,1,1,32,1,14,8,0.058575
256,14,14,128,1,1,1,14,32,2,1,2,0.05277
256,14,14,128,1,4,1,1,32,2,2,8,0.06864
256,14,14,128,1,8,2,2,32,1,1,8,0.078225
256,14,14,128,1,2,1,2,32,14,1,8,0.058094999999999994
256,14,14,128,1,4,1,7,32,1,2,32,0.03142
256,14,14,128,1,4,1,2,32,7,1,2,0.081775
256,14,14,128,1,1,1,7,32,7,2,8,0.022355
256,14,14,128,1,8,2,2,32,1,7,2,0.079725
256,14,14,128,1,1,2,2,32,1,1,1,0.11024
256,14,14,128,1,1,2,14,32,7,1,32,0.032145
256,14,14,128,1,1,1,7,32,1,2,1,0.07453
256,14,14,128,1,4,2,2,32,1,7,8,0.033235
256,14,14,128,1,4,1,14,32,7,1,8,0.03571
256,14,14,128,1,2,2,7,32,7,1,2,0.057485
256,14,14,128,1,8,1,2,32,7,1,8,0.0697
256,14,14,128,1,2,1,2,32,14,1,4,0.04584
256,14,14,128,1,8,1,1,32,1,2,4,0.06726
256,14,14,128,1,1,2,14,32,7,1,4,0.036305000000000004
256,14,14,128,1,4,1,7,32,1,2,8,0.03197
256,14,14,128,1,1,1,2,32,1,7,1,0.07296
256,14,14,128,1,1,1,7,32,2,1,16,0.03139
256,14,14,128,1,4,1,14,32,1,1,1,0.11587
256,14,14,128,1,2,1,14,32,7,1,4,0.03757
256,14,14,128,1,4,1,7,32,7,1,2,0.08019
256,14,14,128,1,1,2,2,32,7,1,8,0.054735
256,14,14,128,1,8,1,2,32,1,1,16,0.10318
256,14,14,128,1,4,1,7,32,14,2,4,0.06518
256,14,14,128,1,2,1,2,32,14,1,2,0.063885
256,14,14,128,1,1,2,2,32,7,1,16,0.07373
256,14,14,128,1,4,1,7,32,14,2,8,0.04614
256,14,14,128,1,8,2,2,32,1,1,2,0.11126
256,14,14,128,1,1,1,1,32,1,7,1,0.08234
256,14,14,128,1,2,1,7,32,7,2,2,0.05718
256,14,14,128,1,8,1,1,32,14,2,16,0.1132
256,14,14,128,1,4,1,1,32,14,1,32,0.22387
256,14,14,128,1,2,1,1,32,1,1,1,0.11619499999999999
256,14,14,128,1,4,1,1,32,1,1,8,0.112145
256,14,14,128,1,2,2,7,32,1,1,16,0.028595000000000002
256,14,14,128,1,8,2,2,32,7,1,4,0.089325
256,14,14,128,1,8,1,2,32,1,7,2,0.088945
256,14,14,128,1,1,1,14,32,2,1,8,0.02186
256,14,14,128,1,4,2,2,32,1,7,16,0.0312
256,14,14,128,1,8,1,1,32,2,2,1,0.13128
256,14,14,128,1,1,1,1,32,1,1,16,0.28016
256,14,14,128,1,8,1,14,32,1,1,1,0.14154
256,14,14,128,1,1,1,7,32,14,2,1,0.11744
256,14,14,128,1,8,1,14,32,2,1,4,0.06131
256,14,14,128,1,2,2,7,32,7,2,2,0.08195
256,14,14,128,1,4,1,14,32,14,1,1,0.18525
256,14,14,128,1,8,2,2,32,1,1,32,0.14358500000000002
256,14,14,128,1,4,1,7,32,1,1,32,0.052115
256,14,14,128,1,1,2,2,32,1,1,2,0.06317
256,14,14,128,1,1,1,1,32,2,1,32,0.255695
256,14,14,128,1,4,2,7,32,1,1,32,0.04406
256,14,14,128,1,1,1,2,32,1,1,2,0.1016
256,14,14,128,1,8,1,1,32,14,1,4,0.08214
256,14,14,128,1,8,1,7,32,7,2,32,0.044844999999999996
256,14,14,128,1,4,1,1,32,1,7,16,0.09994
256,14,14,128,1,4,2,7,32,1,2,32,0.02896
256,14,14,128,1,2,1,2,32,7,1,2,0.0599
256,14,14,128,1,1,1,7,32,7,2,4,0.02941
256,14,14,128,1,8,1,2,32,14,1,32,0.129665
256,14,14,128,1,2,1,2,32,1,1,32,0.15421
256,14,14,128,1,4,1,7,32,2,2,2,0.06541
256,14,14,128,1,2,1,14,32,1,1,4,0.034545
256,14,14,128,1,2,1,2,32,1,7,4,0.03091
256,14,14,128,1,8,1,2,32,2,7,2,0.10118
256,14,14,128,1,8,1,1,32,14,1,16,0.13499499999999998
256,14,14,128,1,1,2,2,32,1,7,8,0.03523
256,14,14,128,1,1,1,14,32,1,1,1,0.096335
256,14,14,128,1,4,1,1,32,1,14,1,0.09975999999999999
256,14,14,128,1,8,1,1,32,1,1,8,0.1231
256,14,14,128,1,1,1,7,32,2,1,8,0.026545
256,14,14,128,1,8,1,1,32,1,1,16,0.158465
256,14,14,128,1,1,1,1,32,1,14,1,0.08671999999999999
256,14,14,128,1,8,1,2,32,1,7,4,0.06458
256,14,14,128,1,4,2,2,32,1,7,4,0.04272
256,14,14,128,1,2,1,2,32,1,7,2,0.04493
256,14,14,128,1,4,1,1,32,2,14,32,0.17150500000000002
256,14,14,128,1,2,1,14,32,14,1,16,0.02365
256,14,14,128,1,8,1,2,32,2,7,4,0.07101
256,14,14,128,1,2,1,7,32,1,2,8,0.02272
256,14,14,128,1,2,1,14,32,7,1,2,0.06243
256,14,14,128,1,8,1,2,32,7,1,16,0.0799
256,14,14,128,1,8,1,14,32,1,1,4,0.061325000000000005
256,14,14,128,1,4,1,1,32,2,7,32,0.161325
256,14,14,128,1,1,1,7,32,14,1,16,0.034705
256,14,14,128,1,8,1,1,32,7,1,4,0.080975
256,14,14,128,1,4,1,14,32,1,1,16,0.02803
256,14,14,128,1,4,1,1,32,14,1,2,0.084175
256,14,14,128,1,4,1,2,32,14,1,4,0.057615
256,14,14,128,1,4,2,7,32,7,2,4,0.06512
256,14,14,128,1,4,2,2,32,1,1,16,0.084685
256,14,14,128,1,2,1,1,32,2,14,2,0.05539
256,14,14,128,1,1,1,1,32,2,1,16,0.17062
256,14,14,128,1,8,1,1,32,1,2,2,0.08653
256,14,14,128,1,4,2,14,32,7,1,32,0.038945
256,14,14,128,1,4,1,1,32,2,2,2,0.06035
256,14,14,128,1,2,1,7,32,1,1,32,0.05338
256,14,14,128,1,1,1,7,32,14,1,32,0.04698
256,14,14,128,1,2,2,7,32,1,2,1,0.10198
256,14,14,128,1,1,1,2,32,14,1,4,0.06947
256,14,14,128,1,8,1,1,32,2,7,1,0.136175
256,14,14,128,1,1,1,1,32,1,2,4,0.08051
256,14,14,128,1,1,1,2,32,1,1,1,0.09962
256,14,14,128,1,4,1,14,32,14,1,16,0.03507
256,14,14,128,1,8,2,7,32,1,2,4,0.06136
256,14,14,128,1,4,2,14,32,1,1,16,0.036525
256,14,14,128,1,4,1,1,32,2,1,2,0.07779
256,14,14,128,1,2,2,7,32,7,2,1,0.14989
256,14,14,128,1,4,1,14,32,2,1,2,0.0679
256,14,14,128,1,8,1,1,32,1,7,32,0.166385
256,14,14,128,1,8,1,1,32,2,1,4,0.07938999999999999
256,14,14,128,1,1,1,2,32,2,1,32,0.127795
256,14,14,128,1,4,2,2,32,7,1,1,0.15264
256,14,14,128,1,8,1,7,32,2,1,4,0.06246
256,14,14,128,1,1,1,2,32,2,1,2,0.05856
256,14,14,128,1,1,1,7,32,1,2,2,0.0416
256,14,14,128,1,2,2,7,32,1,1,1,0.08326
256,14,14,128,1,8,1,7,32,14,1,4,0.08122
256,14,14,128,1,8,1,7,32,1,1,8,0.05213
256,14,14,128,1,4,1,1,32,1,7,4,0.044399999999999995
256,14,14,128,1,2,1,1,32,1,14,16,0.10616
256,14,14,128,1,8,1,2,32,1,7,1,0.13939
256,14,14,128,1,8,1,7,32,7,2,8,0.055585
256,14,14,128,1,2,2,14,32,1,1,4,0.03584
256,14,14,128,1,4,1,7,32,1,1,4,0.04813
256,14,14,128,1,4,1,14,32,7,1,2,0.07889499999999999
256,14,14,128,1,4,1,7,32,7,2,1,0.131855
256,14,14,128,1,2,2,2,32,1,7,8,0.02534
256,14,14,128,1,1,1,7,32,2,2,8,0.0212
256,14,14,128,1,1,2,2,32,1,1,32,0.14707
256,14,14,128,1,8,1,1,32,1,14,4,0.06528
256,14,14,128,1,2,1,1,32,7,1,1,0.12243
256,14,14,128,1,2,1,7,32,7,1,32,0.0404
256,14,14,128,1,8,1,1,32,1,1,4,0.07821
256,14,14,128,1,1,1,1,32,1,1,4,0.187985
256,14,14,128,1,4,1,1,32,14,2,1,0.12691
256,14,14,128,1,4,1,7,32,14,1,16,0.033475000000000005
256,14,14,128,1,2,1,7,32,2,1,2,0.058255
256,14,14,128,1,2,1,7,32,2,1,1,0.10374
256,14,14,128,1,4,2,7,32,1,1,16,0.038305
256,14,14,128,1,8,1,2,32,14,1,1,0.20940999999999999
256,14,14,128,1,4,1,14,32,7,1,4,0.05011
256,14,14,128,1,8,1,2,32,14,1,4,0.08677
256,14,14,128,1,4,1,7,32,1,2,2,0.06403
256,14,14,128,1,1,1,14,32,1,1,8,0.02189
256,14,14,128,1,8,1,1,32,2,1,32,0.20285
256,14,14,128,1,4,2,2,32,1,7,2,0.06525
256,14,14,128,1,1,1,1,32,1,1,1,0.2127
256,14,14,128,1,4,1,2,32,1,1,8,0.07786
256,14,14,128,1,8,1,2,32,1,1,1,0.1688
256,14,14,128,1,4,1,7,32,7,2,8,0.036305000000000004
256,14,14,128,1,4,1,1,32,14,2,4,0.053965
256,14,14,128,1,8,1,7,32,14,1,32,0.05075
256,14,14,128,1,2,1,1,32,2,1,1,0.117105
256,14,14,128,1,2,1,1,32,14,2,32,0.20915
256,14,14,128,1,8,1,2,32,2,1,4,0.07498
256,14,14,128,1,1,1,14,32,14,1,2,0.07162
256,14,14,128,1,2,1,7,32,1,1,4,0.03597
256,14,14,128,1,8,1,14,32,7,1,16,0.04712
256,14,14,128,1,4,1,7,32,1,2,16,0.02867
256,14,14,128,1,2,1,14,32,1,1,16,0.02141
256,14,14,128,1,1,1,1,32,2,7,4,0.09848000000000001
256,14,14,128,1,4,1,7,32,2,1,4,0.048655000000000004
256,14,14,128,1,1,2,7,32,7,1,32,0.03853
256,14,14,128,1,4,1,2,32,2,1,1,0.13710499999999998
