K,H,W,C,R,TK,TH,TW,BK,BH,BW,CMult,Time
128,28,28,64,1,1,2,7,32,1,1,16,0.046305
128,28,28,64,1,1,2,2,32,14,1,16,0.11136
128,28,28,64,1,4,1,4,32,4,1,2,0.04899
128,28,28,64,1,4,1,7,32,14,1,32,0.06643
128,28,28,64,1,1,1,4,32,4,1,16,0.06608
128,28,28,64,1,2,1,14,32,14,1,2,0.048145
128,28,28,64,1,2,1,7,32,1,1,32,0.08384
128,28,28,64,1,4,1,7,32,4,1,1,0.07648
128,28,28,64,1,4,1,14,32,4,1,4,0.03187
128,28,28,64,1,2,1,1,32,4,7,16,0.187475
128,28,28,64,1,4,1,14,32,2,1,8,0.027665000000000002
128,28,28,64,1,1,1,14,32,4,1,4,0.02256
128,28,28,64,1,4,2,7,32,1,2,2,0.043535000000000004
128,28,28,64,1,4,1,4,32,14,1,1,0.08547
128,28,28,64,1,1,1,2,32,1,7,32,0.15681499999999998
128,28,28,64,1,2,1,1,32,2,7,8,0.10589
128,28,28,64,1,2,1,2,32,4,2,16,0.08566
128,28,28,64,1,2,1,1,32,4,4,16,0.16221
128,28,28,64,1,4,1,1,32,1,2,16,0.15752
128,28,28,64,1,2,2,2,32,7,2,8,0.04739
128,28,28,64,1,4,2,4,32,2,1,2,0.04816
128,28,28,64,1,2,1,7,32,4,1,32,0.06287999999999999
128,28,28,64,1,2,1,4,32,2,1,4,0.031055
128,28,28,64,1,1,1,2,32,2,2,16,0.10282
128,28,28,64,1,1,1,1,32,2,14,4,0.116175
128,28,28,64,1,2,1,2,32,2,1,8,0.067695
128,28,28,64,1,1,1,4,32,4,1,32,0.103825
128,28,28,64,1,2,2,7,32,7,2,8,0.02365
128,28,28,64,1,2,1,4,32,1,1,4,0.04707
128,28,28,64,1,1,1,1,32,4,1,1,0.12168000000000001
128,28,28,64,1,2,1,4,32,1,1,32,0.13752
128,28,28,64,1,4,1,1,32,4,4,4,0.06686500000000001
128,28,28,64,1,1,1,14,32,1,1,16,0.035475
128,28,28,64,1,4,2,2,32,1,2,1,0.07691
128,28,28,64,1,2,2,2,32,7,1,4,0.04451
128,28,28,64,1,1,1,1,32,7,4,8,0.16016
128,28,28,64,1,2,1,1,32,1,7,4,0.07552
128,28,28,64,1,4,2,14,32,7,1,4,0.0504
128,28,28,64,1,4,2,2,32,2,1,1,0.08737500000000001
128,28,28,64,1,2,1,2,32,1,1,2,0.068435
128,28,28,64,1,1,1,2,32,2,2,32,0.156915
128,28,28,64,1,4,2,14,32,1,1,2,0.05117
128,28,28,64,1,4,4,4,32,1,1,2,0.076045
128,28,28,64,1,2,1,1,32,1,1,32,0.55955
128,28,28,64,1,2,2,2,32,1,2,1,0.06053
128,28,28,64,1,4,1,7,32,7,2,4,0.03605
128,28,28,64,1,4,2,2,32,1,1,8,0.080145
128,28,28,64,1,4,1,4,32,1,1,2,0.049715
128,28,28,64,1,4,1,7,32,1,1,1,0.07517
128,28,28,64,1,4,1,1,32,2,4,8,0.08326
128,28,28,64,1,1,1,1,32,1,1,1,0.170015
128,28,28,64,1,1,1,2,32,14,2,8,0.0856
128,28,28,64,1,2,2,4,32,2,1,1,0.062125
128,28,28,64,1,4,2,7,32,7,2,1,0.105585
128,28,28,64,1,2,2,4,32,14,1,8,0.0369
128,28,28,64,1,2,1,2,32,2,7,4,0.041485
128,28,28,64,1,2,2,4,32,2,1,8,0.033455
128,28,28,64,1,2,1,1,32,7,4,8,0.118195
128,28,28,64,1,1,4,4,32,1,1,4,0.033325
128,28,28,64,1,2,1,1,32,14,2,1,0.062255
128,28,28,64,1,2,2,4,32,1,1,32,0.112735
128,28,28,64,1,1,2,7,32,1,1,8,0.031314999999999996
128,28,28,64,1,4,1,14,32,1,1,2,0.04328
128,28,28,64,1,1,1,7,32,1,1,4,0.03696
128,28,28,64,1,4,1,7,32,4,1,16,0.0385
128,28,28,64,1,1,4,4,32,7,1,4,0.037934999999999997
128,28,28,64,1,4,1,1,32,4,1,1,0.07696
128,28,28,64,1,2,1,7,32,4,1,2,0.03686
128,28,28,64,1,2,2,7,32,2,1,8,0.027825000000000003
128,28,28,64,1,1,1,7,32,2,2,2,0.026895
128,28,28,64,1,2,1,1,32,2,7,16,0.17176
128,28,28,64,1,4,1,1,32,4,4,32,0.26588999999999996
128,28,28,64,1,1,1,1,32,2,1,2,0.108755
128,28,28,64,1,1,1,1,32,4,1,2,0.109165
128,28,28,64,1,2,1,7,32,14,1,2,0.04218
128,28,28,64,1,4,1,1,32,2,4,2,0.046605
128,28,28,64,1,4,1,1,32,4,7,2,0.04787
128,28,28,64,1,4,4,4,32,1,1,32,0.12198
128,28,28,64,1,2,1,1,32,7,1,2,0.08592
128,28,28,64,1,2,1,1,32,1,4,8,0.09256
128,28,28,64,1,4,2,7,32,14,1,32,0.07859
128,28,28,64,1,2,1,1,32,7,2,16,0.19558
128,28,28,64,1,1,2,2,32,1,2,1,0.05872
128,28,28,64,1,2,1,2,32,4,1,8,0.06778
128,28,28,64,1,4,1,7,32,7,1,32,0.06637
128,28,28,64,1,2,4,7,32,1,2,2,0.03587
128,28,28,64,1,1,1,14,32,7,1,2,0.03213
128,28,28,64,1,2,2,4,32,14,1,32,0.090925
128,28,28,64,1,4,1,7,32,14,1,4,0.0407
128,28,28,64,1,4,2,2,32,1,7,32,0.08282
128,28,28,64,1,4,1,7,32,4,2,32,0.050545
128,28,28,64,1,4,2,14,32,7,1,8,0.04211
128,28,28,64,1,1,1,1,32,4,2,32,0.306765
128,28,28,64,1,1,4,4,32,1,1,16,0.062515
128,28,28,64,1,4,1,4,32,2,1,1,0.07563
128,28,28,64,1,4,1,2,32,1,1,1,0.07792
128,28,28,64,1,4,1,1,32,14,1,32,0.375375
128,28,28,64,1,4,4,4,32,1,1,16,0.06624
128,28,28,64,1,1,1,4,32,2,1,2,0.03789
128,28,28,64,1,1,2,7,32,1,1,2,0.02822
128,28,28,64,1,1,4,7,32,7,1,2,0.04998
128,28,28,64,1,4,1,1,32,1,1,16,0.28776
128,28,28,64,1,1,1,1,32,4,4,4,0.097425
128,28,28,64,1,2,1,1,32,14,1,8,0.153725
128,28,28,64,1,2,2,7,32,7,1,32,0.059789999999999996
128,28,28,64,1,1,1,1,32,14,1,16,0.28931
128,28,28,64,1,1,1,2,32,2,1,8,0.08477
128,28,28,64,1,4,1,2,32,1,1,16,0.14918
128,28,28,64,1,1,2,7,32,7,2,4,0.0255
128,28,28,64,1,2,1,1,32,2,4,32,0.27856
128,28,28,64,1,1,1,1,32,4,1,8,0.17041499999999998
128,28,28,64,1,2,1,2,32,1,7,16,0.08179
128,28,28,64,1,4,1,4,32,2,1,32,0.09693
128,28,28,64,1,2,2,14,32,7,1,32,0.047345
128,28,28,64,1,2,2,2,32,7,2,4,0.03446
128,28,28,64,1,4,1,1,32,1,14,1,0.061295
128,28,28,64,1,2,1,2,32,4,1,1,0.05946
128,28,28,64,1,1,1,2,32,4,7,32,0.178605
128,28,28,64,1,1,2,14,32,7,1,4,0.02488
128,28,28,64,1,1,1,1,32,4,4,32,0.28941
128,28,28,64,1,2,2,2,32,2,1,2,0.04754
128,28,28,64,1,2,2,2,32,7,1,16,0.09862
128,28,28,64,1,2,1,4,32,7,1,4,0.0336
128,28,28,64,1,4,1,1,32,1,14,16,0.1572
128,28,28,64,1,4,1,2,32,4,2,32,0.14128
128,28,28,64,1,4,2,2,32,2,1,2,0.061665
128,28,28,64,1,2,1,4,32,1,1,1,0.05974
128,28,28,64,1,1,2,7,32,7,2,1,0.07128000000000001
128,28,28,64,1,4,1,2,32,1,2,8,0.05917
128,28,28,64,1,1,2,7,32,2,2,1,0.0528
128,28,28,64,1,2,1,14,32,14,1,8,0.02368
128,28,28,64,1,4,2,2,32,2,2,8,0.03776
128,28,28,64,1,2,1,4,32,14,1,32,0.10931
128,28,28,64,1,1,1,14,32,14,1,32,0.045265
128,28,28,64,1,2,1,7,32,2,1,4,0.02672
128,28,28,64,1,1,1,2,32,4,7,2,0.05331
128,28,28,64,1,1,2,2,32,1,7,16,0.0607
128,28,28,64,1,1,2,4,32,2,1,1,0.056065000000000004
128,28,28,64,1,2,1,7,32,7,2,2,0.03533
128,28,28,64,1,2,1,1,32,14,2,4,0.09578
128,28,28,64,1,4,1,14,32,4,1,2,0.044015
128,28,28,64,1,1,1,7,32,4,1,32,0.06567999999999999
128,28,28,64,1,2,1,1,32,14,1,4,0.111475
128,28,28,64,1,1,1,7,32,7,2,8,0.02794
128,28,28,64,1,4,1,4,32,4,1,32,0.09706
128,28,28,64,1,1,1,1,32,1,14,32,0.307315
128,28,28,64,1,4,1,7,32,7,1,4,0.03568
128,28,28,64,1,2,4,4,32,1,1,1,0.073715
128,28,28,64,1,1,2,2,32,7,1,2,0.04659
128,28,28,64,1,4,1,2,32,4,2,1,0.06659
128,28,28,64,1,4,2,2,32,1,7,4,0.03274
128,28,28,64,1,2,2,2,32,1,2,8,0.04163
128,28,28,64,1,2,1,4,32,4,1,32,0.098
128,28,28,64,1,2,4,7,32,1,1,2,0.05283
128,28,28,64,1,1,1,7,32,1,1,2,0.03322
128,28,28,64,1,2,4,4,32,1,1,8,0.04054
128,28,28,64,1,4,1,7,32,2,1,16,0.04
128,28,28,64,1,1,1,7,32,2,2,8,0.02592
128,28,28,64,1,1,2,2,32,7,2,1,0.06394
128,28,28,64,1,4,1,2,32,2,7,4,0.03712
128,28,28,64,1,1,2,4,32,1,1,4,0.04298
128,28,28,64,1,4,1,7,32,14,2,4,0.04579
128,28,28,64,1,1,1,14,32,14,1,1,0.07107
128,28,28,64,1,4,1,1,32,2,1,4,0.080945
128,28,28,64,1,2,1,1,32,1,14,1,0.05264
128,28,28,64,1,4,2,7,32,14,1,4,0.05558
128,28,28,64,1,1,1,7,32,1,2,32,0.05308499999999999
128,28,28,64,1,2,1,7,32,14,1,16,0.04131
128,28,28,64,1,2,2,2,32,1,1,2,0.04752
128,28,28,64,1,1,1,1,32,1,4,16,0.18586
128,28,28,64,1,1,1,2,32,2,1,16,0.12654500000000002
128,28,28,64,1,4,1,4,32,7,1,2,0.04944
128,28,28,64,1,4,1,14,32,4,1,8,0.02784
128,28,28,64,1,1,1,2,32,2,1,2,0.06371
128,28,28,64,1,4,1,7,32,4,2,16,0.03216
128,28,28,64,1,2,1,1,32,1,4,16,0.15252500000000002
128,28,28,64,1,1,4,7,32,1,1,32,0.073875
128,28,28,64,1,2,1,2,32,1,1,4,0.06771
128,28,28,64,1,2,4,7,32,1,1,8,0.03792
128,28,28,64,1,4,2,2,32,14,2,4,0.04899
128,28,28,64,1,1,2,2,32,14,2,2,0.04496
128,28,28,64,1,2,2,7,32,2,1,2,0.034995
128,28,28,64,1,1,1,2,32,1,7,4,0.055955
128,28,28,64,1,4,1,7,32,14,2,8,0.03658
128,28,28,64,1,1,1,7,32,4,2,2,0.02816
128,28,28,64,1,2,2,7,32,2,2,32,0.040895
128,28,28,64,1,2,1,14,32,1,1,32,0.050925
128,28,28,64,1,1,1,4,32,1,1,2,0.06278
128,28,28,64,1,4,2,7,32,2,1,16,0.04253
128,28,28,64,1,4,1,7,32,1,2,1,0.064015
128,28,28,64,1,1,1,1,32,1,1,2,0.18125
128,28,28,64,1,4,1,1,32,2,1,32,0.34626999999999997
128,28,28,64,1,1,1,4,32,2,1,16,0.065645
128,28,28,64,1,4,2,2,32,1,2,32,0.09734
128,28,28,64,1,2,1,1,32,4,7,8,0.1137
128,28,28,64,1,4,1,14,32,1,1,1,0.06733
128,28,28,64,1,1,4,4,32,7,1,16,0.062465
128,28,28,64,1,2,1,1,32,2,7,4,0.07952000000000001
128,28,28,64,1,1,2,7,32,7,2,8,0.023245000000000002
128,28,28,64,1,2,1,14,32,4,1,16,0.02518
128,28,28,64,1,1,1,1,32,2,1,32,0.40387
128,28,28,64,1,2,1,7,32,14,2,1,0.07238
128,28,28,64,1,2,1,1,32,7,1,4,0.107235
128,28,28,64,1,1,2,2,32,14,1,2,0.04814499999999999
128,28,28,64,1,4,2,4,32,14,1,2,0.063665
128,28,28,64,1,4,1,1,32,4,2,4,0.06813
128,28,28,64,1,4,1,1,32,1,7,32,0.272115
128,28,28,64,1,1,1,1,32,1,4,32,0.274445
128,28,28,64,1,4,2,2,32,14,1,2,0.068335
128,28,28,64,1,1,2,2,32,2,1,16,0.09907
128,28,28,64,1,2,1,2,32,14,2,16,0.101645
128,28,28,64,1,1,4,7,32,1,2,1,0.04518
128,28,28,64,1,1,4,7,32,7,1,32,0.07637
128,28,28,64,1,1,1,2,32,14,1,4,0.08064
128,28,28,64,1,4,2,7,32,2,1,2,0.047885
128,28,28,64,1,1,1,14,32,14,1,8,0.023215
128,28,28,64,1,4,1,2,32,1,7,4,0.03683
128,28,28,64,1,4,1,14,32,1,1,4,0.031920000000000004
128,28,28,64,1,2,1,7,32,14,2,4,0.03002
128,28,28,64,1,2,1,1,32,2,14,2,0.06500500000000001
128,28,28,64,1,2,2,7,32,1,2,32,0.04256
128,28,28,64,1,2,1,4,32,7,1,2,0.03933
128,28,28,64,1,2,1,7,32,7,1,32,0.06709000000000001
128,28,28,64,1,1,2,2,32,1,7,8,0.04528
128,28,28,64,1,1,1,2,32,14,2,1,0.05306
128,28,28,64,1,1,4,7,32,7,1,16,0.04667
128,28,28,64,1,1,1,1,32,4,4,16,0.19917
128,28,28,64,1,2,2,2,32,14,1,8,0.06628999999999999
128,28,28,64,1,2,1,7,32,7,2,1,0.057135
128,28,28,64,1,4,1,2,32,1,1,2,0.05402
128,28,28,64,1,2,1,2,32,4,7,32,0.162355
128,28,28,64,1,1,1,7,32,2,1,8,0.031245000000000002
128,28,28,64,1,2,1,7,32,14,2,16,0.035985
128,28,28,64,1,2,2,14,32,2,1,4,0.028045
128,28,28,64,1,1,1,1,32,4,7,1,0.098125
128,28,28,64,1,4,2,4,32,14,1,4,0.05066
128,28,28,64,1,4,4,7,32,1,2,2,0.05133
128,28,28,64,1,2,2,14,32,1,1,2,0.035855
128,28,28,64,1,1,1,4,32,7,1,32,0.11181
128,28,28,64,1,1,2,7,32,7,2,16,0.031265
128,28,28,64,1,1,1,4,32,4,1,8,0.04762
128,28,28,64,1,4,1,7,32,2,1,8,0.03197
128,28,28,64,1,1,4,7,32,1,2,32,0.046785
128,28,28,64,1,1,2,2,32,14,2,32,0.12432
128,28,28,64,1,1,1,1,32,14,1,8,0.1969
128,28,28,64,1,4,1,1,32,14,1,16,0.221395
128,28,28,64,1,1,2,2,32,2,7,16,0.06333
128,28,28,64,1,4,1,2,32,7,2,8,0.06291
128,28,28,64,1,4,1,2,32,1,7,2,0.044
128,28,28,64,1,1,1,7,32,7,2,16,0.03933
128,28,28,64,1,2,1,2,32,2,2,1,0.04634
128,28,28,64,1,1,2,2,32,1,1,2,0.07111999999999999
128,28,28,64,1,4,1,2,32,14,1,4,0.050879999999999995
128,28,28,64,1,1,1,14,32,4,1,32,0.04141
128,28,28,64,1,2,1,7,32,14,2,32,0.05888
128,28,28,64,1,4,2,2,32,2,7,4,0.03274
128,28,28,64,1,2,1,1,32,1,1,1,0.12312000000000001
128,28,28,64,1,2,1,7,32,4,2,16,0.03178
128,28,28,64,1,2,2,2,32,1,2,4,0.03126
128,28,28,64,1,4,1,2,32,2,2,32,0.13860499999999998
128,28,28,64,1,1,1,2,32,2,7,16,0.11014
128,28,28,64,1,2,1,2,32,2,2,32,0.14744000000000002
128,28,28,64,1,1,2,2,32,14,1,8,0.075535
128,28,28,64,1,2,1,1,32,1,7,32,0.293585
128,28,28,64,1,2,1,1,32,14,2,2,0.07312
128,28,28,64,1,4,2,4,32,2,1,32,0.087745
128,28,28,64,1,4,2,7,32,2,2,4,0.03194
128,28,28,64,1,2,1,14,32,2,1,32,0.042734999999999995
128,28,28,64,1,2,2,4,32,7,1,32,0.090035
128,28,28,64,1,4,1,7,32,7,1,8,0.03229
128,28,28,64,1,4,2,2,32,14,2,16,0.06496
128,28,28,64,1,4,1,2,32,2,1,32,0.18121500000000001
128,28,28,64,1,1,2,4,32,14,1,4,0.03376
128,28,28,64,1,4,1,2,32,1,1,4,0.07291500000000001
128,28,28,64,1,1,1,2,32,2,1,4,0.064625
128,28,28,64,1,2,1,1,32,2,1,1,0.071315
128,28,28,64,1,1,2,7,32,2,2,4,0.022385000000000002
128,28,28,64,1,4,2,14,32,2,1,32,0.06618
128,28,28,64,1,4,4,4,32,7,1,2,0.08752
128,28,28,64,1,1,1,1,32,4,4,1,0.09117
128,28,28,64,1,4,2,14,32,2,1,8,0.037809999999999996
128,28,28,64,1,2,1,1,32,2,2,1,0.0529
128,28,28,64,1,1,1,1,32,7,2,2,0.10406
128,28,28,64,1,1,1,1,32,7,4,2,0.10989
128,28,28,64,1,1,4,7,32,1,1,16,0.04442
128,28,28,64,1,4,2,2,32,2,2,32,0.097645
128,28,28,64,1,2,1,2,32,4,7,8,0.06333
128,28,28,64,1,2,1,7,32,2,1,1,0.05878
128,28,28,64,1,4,1,2,32,1,2,1,0.06483
128,28,28,64,1,1,2,2,32,2,7,32,0.087825
128,28,28,64,1,1,2,14,32,2,1,1,0.04579
128,28,28,64,1,1,2,14,32,1,1,2,0.02848
128,28,28,64,1,2,1,2,32,7,1,2,0.04483
128,28,28,64,1,4,2,2,32,7,2,16,0.065745
128,28,28,64,1,4,1,1,32,4,4,1,0.06282
128,28,28,64,1,2,1,14,32,14,1,1,0.08214
128,28,28,64,1,2,1,1,32,7,4,2,0.06851
128,28,28,64,1,2,2,2,32,2,2,32,0.101615
128,28,28,64,1,2,1,2,32,14,1,8,0.07688
128,28,28,64,1,4,1,14,32,4,1,32,0.04922
128,28,28,64,1,2,1,2,32,4,2,1,0.04701
128,28,28,64,1,4,1,4,32,14,1,2,0.05448
128,28,28,64,1,4,2,2,32,2,7,16,0.049280000000000004
128,28,28,64,1,4,1,1,32,4,7,16,0.16947
128,28,28,64,1,2,4,4,32,1,1,2,0.051565
128,28,28,64,1,4,1,2,32,4,2,4,0.03901
128,28,28,64,1,1,2,2,32,1,7,4,0.03496
128,28,28,64,1,1,1,1,32,2,14,2,0.10688
128,28,28,64,1,2,2,2,32,14,2,16,0.075475
128,28,28,64,1,4,1,1,32,2,2,32,0.280365
128,28,28,64,1,1,1,4,32,4,1,2,0.03818
128,28,28,64,1,1,2,4,32,1,1,16,0.071375
128,28,28,64,1,1,1,2,32,7,2,2,0.05411
128,28,28,64,1,4,1,7,32,4,2,2,0.04496
128,28,28,64,1,1,4,7,32,1,2,2,0.02922
128,28,28,64,1,4,1,2,32,1,1,32,0.245585
128,28,28,64,1,1,2,2,32,14,2,4,0.051665
128,28,28,64,1,2,1,1,32,2,1,8,0.13405
128,28,28,64,1,4,2,14,32,7,1,2,0.06771
128,28,28,64,1,4,1,7,32,14,1,16,0.039025000000000004
128,28,28,64,1,4,1,14,32,2,1,32,0.048685
128,28,28,64,1,4,2,2,32,2,2,4,0.03744
128,28,28,64,1,2,1,2,32,2,7,8,0.05827
128,28,28,64,1,2,4,7,32,1,2,4,0.028365
128,28,28,64,1,1,4,7,32,1,2,4,0.02256
128,28,28,64,1,1,2,4,32,7,1,32,0.09117
128,28,28,64,1,2,2,7,32,1,2,1,0.0569
128,28,28,64,1,4,1,1,32,2,7,16,0.15843000000000002
128,28,28,64,1,1,1,7,32,4,1,16,0.04288
128,28,28,64,1,2,1,1,32,2,7,2,0.06211
128,28,28,64,1,2,1,1,32,1,14,8,0.105295
128,28,28,64,1,4,4,7,32,1,1,32,0.11302
128,28,28,64,1,1,1,4,32,14,1,1,0.064655
128,28,28,64,1,1,2,2,32,1,1,32,0.223375
128,28,28,64,1,4,1,1,32,4,1,4,0.080655
128,28,28,64,1,1,1,1,32,1,1,8,0.27276999999999996
128,28,28,64,1,2,2,2,32,1,7,4,0.0255
128,28,28,64,1,1,1,14,32,7,1,16,0.029715
128,28,28,64,1,2,1,2,32,1,2,8,0.05181
128,28,28,64,1,4,1,1,32,1,1,1,0.07558500000000001
128,28,28,64,1,1,2,7,32,2,2,2,0.031184999999999997
128,28,28,64,1,2,2,14,32,1,1,4,0.0272
128,28,28,64,1,4,1,2,32,14,2,1,0.08253
128,28,28,64,1,2,1,1,32,2,7,1,0.05264
128,28,28,64,1,2,1,1,32,7,1,1,0.07616
128,28,28,64,1,1,1,2,32,4,7,16,0.11912
128,28,28,64,1,1,1,14,32,2,1,2,0.03101
128,28,28,64,1,2,1,1,32,1,2,4,0.06918
128,28,28,64,1,2,1,2,32,7,2,1,0.04957
128,28,28,64,1,4,2,7,32,2,1,4,0.04093
128,28,28,64,1,2,1,14,32,2,1,2,0.034925
128,28,28,64,1,1,1,2,32,14,2,16,0.12973
128,28,28,64,1,4,4,4,32,1,1,1,0.10062499999999999
128,28,28,64,1,2,2,4,32,14,1,16,0.05728
128,28,28,64,1,4,1,4,32,7,1,1,0.07811
128,28,28,64,1,1,1,4,32,14,1,32,0.11587
128,28,28,64,1,1,1,14,32,14,1,4,0.02552
128,28,28,64,1,2,1,14,32,4,1,4,0.02461
128,28,28,64,1,4,2,2,32,1,7,2,0.04173
128,28,28,64,1,2,1,2,32,14,1,1,0.06397
128,28,28,64,1,1,1,2,32,7,2,32,0.182355
128,28,28,64,1,2,4,7,32,1,1,16,0.042285
128,28,28,64,1,2,1,1,32,4,2,16,0.17168
128,28,28,64,1,2,1,2,32,4,2,4,0.04259
128,28,28,64,1,2,2,7,32,2,2,4,0.02456
128,28,28,64,1,4,1,4,32,1,1,1,0.074625
128,28,28,64,1,4,2,7,32,1,1,32,0.07568
128,28,28,64,1,1,1,2,32,1,2,32,0.15502500000000002
128,28,28,64,1,1,1,2,32,2,7,8,0.07302
128,28,28,64,1,4,1,7,32,2,1,2,0.0487
128,28,28,64,1,4,1,1,32,4,1,16,0.19901
128,28,28,64,1,2,2,7,32,7,2,4,0.03136
128,28,28,64,1,1,1,1,32,14,2,8,0.169325
128,28,28,64,1,4,2,4,32,7,1,8,0.04429
128,28,28,64,1,1,1,4,32,7,1,4,0.04499
128,28,28,64,1,2,1,4,32,4,1,8,0.041455000000000006
128,28,28,64,1,4,1,7,32,2,2,4,0.03254
128,28,28,64,1,1,2,4,32,14,1,16,0.058895
128,28,28,64,1,4,1,2,32,1,2,32,0.13818
128,28,28,64,1,4,1,2,32,4,1,4,0.04733
128,28,28,64,1,1,2,2,32,14,1,4,0.05859
128,28,28,64,1,1,2,2,32,7,2,32,0.11517
128,28,28,64,1,1,1,2,32,4,2,2,0.051309999999999995
128,28,28,64,1,4,2,2,32,1,7,1,0.06397
128,28,28,64,1,1,1,7,32,1,1,32,0.092045
128,28,28,64,1,1,1,1,32,4,1,16,0.255475
128,28,28,64,1,2,1,1,32,14,1,16,0.242175
128,28,28,64,1,1,2,7,32,1,1,1,0.04258
128,28,28,64,1,4,1,2,32,2,7,16,0.092385
128,28,28,64,1,2,2,4,32,14,1,1,0.07533
128,28,28,64,1,2,2,7,32,14,1,1,0.07950499999999999
128,28,28,64,1,4,1,1,32,7,2,16,0.18339
128,28,28,64,1,4,2,7,32,7,1,8,0.03936
128,28,28,64,1,1,1,1,32,2,2,32,0.3025
128,28,28,64,1,4,2,2,32,14,2,8,0.04061
128,28,28,64,1,2,1,1,32,1,2,2,0.06523000000000001
128,28,28,64,1,4,1,2,32,7,1,1,0.08
128,28,28,64,1,4,2,2,32,1,2,8,0.037715
128,28,28,64,1,1,1,1,32,2,2,4,0.096865
128,28,28,64,1,4,1,1,32,1,2,32,0.277965
128,28,28,64,1,4,1,7,32,2,1,4,0.03635
128,28,28,64,1,4,1,14,32,2,1,1,0.06752
128,28,28,64,1,1,1,7,32,2,1,1,0.053665
128,28,28,64,1,1,1,2,32,1,1,8,0.13245
128,28,28,64,1,4,1,1,32,1,4,4,0.06389
128,28,28,64,1,1,1,7,32,7,2,2,0.02947
128,28,28,64,1,1,1,1,32,1,4,4,0.08943999999999999
128,28,28,64,1,1,2,2,32,1,2,16,0.06899
128,28,28,64,1,1,2,4,32,1,1,32,0.11938
128,28,28,64,1,1,1,1,32,14,2,2,0.11581
128,28,28,64,1,1,1,1,32,2,14,32,0.335375
128,28,28,64,1,1,1,7,32,14,2,1,0.06413
128,28,28,64,1,2,4,4,32,7,1,32,0.10216
128,28,28,64,1,4,4,4,32,7,1,4,0.07184
128,28,28,64,1,4,2,7,32,7,2,8,0.03478
128,28,28,64,1,2,2,14,32,7,1,2,0.04416
128,28,28,64,1,2,2,7,32,7,2,2,0.048045000000000004
128,28,28,64,1,4,1,7,32,1,1,32,0.085965
128,28,28,64,1,2,2,7,32,1,1,4,0.027854999999999998
128,28,28,64,1,2,1,1,32,7,2,32,0.34915
128,28,28,64,1,2,1,2,32,4,1,32,0.18666
128,28,28,64,1,4,1,2,32,1,7,8,0.054385
128,28,28,64,1,2,1,4,32,4,1,4,0.030865
128,28,28,64,1,1,1,7,32,1,1,1,0.05318
128,28,28,64,1,1,2,2,32,1,2,4,0.04296
128,28,28,64,1,1,1,14,32,7,1,1,0.05562
128,28,28,64,1,2,2,2,32,2,1,4,0.0409
128,28,28,64,1,1,1,1,32,7,4,1,0.09987
128,28,28,64,1,1,1,1,32,7,1,4,0.14593499999999998
128,28,28,64,1,4,4,7,32,1,1,16,0.06109
128,28,28,64,1,2,2,4,32,7,1,4,0.03381
128,28,28,64,1,1,2,7,32,2,2,32,0.041375
128,28,28,64,1,2,1,7,32,14,1,1,0.07043
128,28,28,64,1,4,1,7,32,1,2,16,0.03126
128,28,28,64,1,4,1,14,32,7,1,2,0.04934
128,28,28,64,1,2,1,14,32,1,1,4,0.024435
128,28,28,64,1,4,1,7,32,2,2,2,0.042609999999999995
128,28,28,64,1,1,2,2,32,1,1,8,0.09448000000000001
128,28,28,64,1,4,2,7,32,1,1,2,0.0479
128,28,28,64,1,4,2,4,32,1,1,4,0.04275
128,28,28,64,1,4,1,1,32,1,4,2,0.04579
128,28,28,64,1,4,1,2,32,1,7,1,0.06472
128,28,28,64,1,4,2,4,32,1,1,32,0.108435
128,28,28,64,1,1,1,2,32,14,1,16,0.144945
128,28,28,64,1,2,1,1,32,4,1,4,0.09368
128,28,28,64,1,2,1,4,32,2,1,16,0.058515
128,28,28,64,1,1,4,7,32,7,1,4,0.03453
128,28,28,64,1,2,1,2,32,7,2,2,0.03496
128,28,28,64,1,4,1,2,32,14,2,16,0.10986
128,28,28,64,1,2,1,1,32,2,4,8,0.095535
128,28,28,64,1,2,1,14,32,7,1,2,0.03763
128,28,28,64,1,1,1,14,32,7,1,4,0.02352
128,28,28,64,1,1,1,1,32,1,7,2,0.09171
128,28,28,64,1,2,2,14,32,7,1,8,0.025904999999999997
128,28,28,64,1,4,4,7,32,7,1,2,0.09792
128,28,28,64,1,1,1,1,32,1,7,32,0.3016
128,28,28,64,1,4,1,1,32,7,4,2,0.04957
128,28,28,64,1,4,1,1,32,1,7,1,0.0588
128,28,28,64,1,2,1,1,32,1,4,4,0.063055
128,28,28,64,1,2,2,4,32,2,1,32,0.08422
128,28,28,64,1,1,2,7,32,2,1,32,0.05808
128,28,28,64,1,2,1,2,32,4,7,1,0.052465
128,28,28,64,1,4,1,2,32,2,7,32,0.1343
128,28,28,64,1,1,1,14,32,14,1,16,0.031345
128,28,28,64,1,1,1,7,32,7,2,4,0.02238
128,28,28,64,1,1,1,7,32,4,2,1,0.04451
128,28,28,64,1,1,2,14,32,2,1,8,0.02264
128,28,28,64,1,4,1,1,32,7,1,16,0.21405
128,28,28,64,1,4,1,1,32,2,14,32,0.30218
128,28,28,64,1,2,1,1,32,7,2,8,0.12086
128,28,28,64,1,1,2,2,32,2,2,2,0.03747
128,28,28,64,1,4,1,1,32,14,2,8,0.121555
128,28,28,64,1,4,2,2,32,14,2,2,0.06749
